CUST_ACCT_ID,  TARGET_NET_SALES  ,  TARGET_GROSS_PROFIT  ,YR_MTH
855526,4823,556,1/1/2025
801213,5052,686,1/1/2025
226080,8962,1216,1/1/2025
570027,1969,239,1/1/2025
160932,1028,142,1/1/2025
769963,4680,644,1/1/2025
919587,3040,444,1/1/2025
928640,5787,426,1/1/2025
194007,2055,324,1/1/2025
689599,5057,786,1/1/2025
502549,5009,682,1/1/2025
770616,6902,919,1/1/2025
99338,5014,725,1/1/2025
809567,1969,240,1/1/2025
931007,3002,424,1/1/2025
252386,6525,344,1/1/2025
71788,2959,400,1/1/2025
418952,1028,144,1/1/2025
883978,5411,461,1/1/2025
910355,984,120,1/1/2025
172610,5052,689,1/1/2025
259285,990,161,1/1/2025
453782,984,120,1/1/2025
852588,5009,682,1/1/2025
819468,4896,649,1/1/2025
213947,1028,144,1/1/2025
477601,807,-15,1/1/2025
459031,1617,4,1/1/2025
461555,4852,12,1/1/2025
443066,497,2,1/1/2025
469552,2264,5,1/1/2025
456724,4852,25,1/1/2025
475563,276,20,1/1/2025
473360,7843,1870,1/1/2025
464666,249,1,1/1/2025
458870,3114,-28,1/1/2025
457368,1617,9,1/1/2025
472448,4852,-2,1/1/2025
460426,1613,-28,1/1/2025
469284,212,24,1/1/2025
467135,3039,218,1/1/2025
462628,783,60,1/1/2025
469282,212,24,1/1/2025
457528,2005,250,1/1/2025
479962,1382,103,1/1/2025
476313,1617,8,1/1/2025
482484,138,10,1/1/2025
457691,1168,-30,1/1/2025
477387,2590,197,1/1/2025
478192,2510,51,1/1/2025
472394,380,28,1/1/2025
472771,3114,-57,1/1/2025
459085,3894,178,1/1/2025
475991,52,4,1/1/2025
464935,276,20,1/1/2025
462413,4852,25,1/1/2025
465579,1613,-32,1/1/2025
450863,363,26,1/1/2025
457904,3112,-63,1/1/2025
472450,691,52,1/1/2025
745921,984,120,1/1/2025
474006,1617,-1,1/1/2025
461714,138,11,1/1/2025
456134,990,117,1/1/2025
467244,12940,35,1/1/2025
120522,4852,23,1/1/2025
463702,921,67,1/1/2025
460963,16769,-41,1/1/2025
481412,155,11,1/1/2025
477656,6874,32,1/1/2025
469979,4852,19,1/1/2025
483667,2377,279,1/1/2025
474220,1428,30,1/1/2025
455971,1613,-31,1/1/2025
473523,1761,202,1/1/2025
476204,2426,15,1/1/2025
721181,9705,23,1/1/2025
463217,9705,48,1/1/2025
484846,3377,-39,1/1/2025
478567,107931,-99,1/1/2025
469765,1819,176,1/1/2025
475347,3233,0,1/1/2025
471538,4671,139,1/1/2025
457367,1412,174,1/1/2025
459782,5459,27,1/1/2025
479854,1641,200,1/1/2025
461985,-3097,51,1/1/2025
470249,4852,24,1/1/2025
482164,212,24,1/1/2025
462251,6229,-108,1/1/2025
483182,3255,78,1/1/2025
465204,212,24,1/1/2025
464130,7836,84,1/1/2025
463218,32506,1148,1/1/2025
719402,1412,174,1/1/2025
220710,9132,960,1/1/2025
613995,1028,181,1/1/2025
576808,2662,184,1/1/2025
175520,984,120,1/1/2025
886238,984,120,1/1/2025
457582,311,22,1/1/2025
457045,990,117,1/1/2025
478300,-2001,490,1/1/2025
464184,807,-15,1/1/2025
649537,19252,567,1/1/2025
649537,19252,567,1/1/2025
571240,414,31,1/1/2025
259851,87990,3681,1/1/2025
120293,620,22,1/1/2025
991194,2767,249,1/1/2025
991194,2767,249,1/1/2025
968805,2517,103,1/1/2025
120249,14186,236,1/1/2025
884514,2372,214,1/1/2025
950249,1335,207,1/1/2025
327155,1142,207,1/1/2025
58520,2648,251,1/1/2025
58517,829,61,1/1/2025
99621,5675,210,1/1/2025
797096,3310,79,1/1/2025
797096,3310,79,1/1/2025
137261,0,93,1/1/2025
190125,2537,480,1/1/2025
725769,158537,3156,1/1/2025
771502,1306,-425,1/1/2025
5277,2851,80,1/1/2025
459754,2284,638,1/1/2025
151951,1313,159,1/1/2025
228602,2305,310,1/1/2025
152256,984,119,1/1/2025
89220,1850,77,1/1/2025
155598,984,119,1/1/2025
830392,17124,846,1/1/2025
773031,1715,70,1/1/2025
755518,1142,204,1/1/2025
166949,27,0,1/1/2025
460073,16075,824,1/1/2025
347220,328,40,1/1/2025
111225,282,54,1/1/2025
425708,4846,106,1/1/2025
756227,25878,822,1/1/2025
152421,1192,134,1/1/2025
155929,975,206,1/1/2025
89381,1142,207,1/1/2025
51311,984,120,1/1/2025
930837,9638,356,1/1/2025
773060,1142,207,1/1/2025
299953,22694,838,1/1/2025
716851,206,-3,1/1/2025
175821,1129,574,1/1/2025
867725,7042,1121,1/1/2025
814756,376,77,1/1/2025
58508,12584,500,1/1/2025
771487,184902,49553,1/1/2025
140315,5034,196,1/1/2025
163906,13664,513,1/1/2025
811152,1142,224,1/1/2025
410774,2410,251,1/1/2025
754397,5453,205,1/1/2025
207270,28,1,1/1/2025
136979,4323,328,1/1/2025
998779,241,11,1/1/2025
696330,1142,207,1/1/2025
87577,12501,496,1/1/2025
182022,311,22,1/1/2025
734303,1345,171,1/1/2025
496367,4763,234,1/1/2025
793411,12332,470,1/1/2025
793411,12332,470,1/1/2025
886974,5034,196,1/1/2025
809124,4320,561,1/1/2025
649752,74355,2829,1/1/2025
840615,17939,655,1/1/2025
729473,3235,16,1/1/2025
813937,4601,482,1/1/2025
822347,2466,106,1/1/2025
181901,3387,486,1/1/2025
11655,3256,444,1/1/2025
886673,1129,144,1/1/2025
677446,1995,281,1/1/2025
781154,1335,207,1/1/2025
29060,6665,116,1/1/2025
7362,3256,444,1/1/2025
764030,2050312,66606,1/1/2025
214430,1892,100,1/1/2025
194871,13485,589,1/1/2025
194871,13485,589,1/1/2025
400252,29428,1508,1/1/2025
54960,-33,0,1/1/2025
741146,1129,144,1/1/2025
160541,998,120,1/1/2025
180941,1335,207,1/1/2025
310232,1038,0,1/1/2025
341740,4933,196,1/1/2025
171221,1129,144,1/1/2025
893006,2880,358,1/1/2025
191937,2449,864,1/1/2025
184477,1129,161,1/1/2025
54865,1129,144,1/1/2025
336734,1129,181,1/1/2025
377522,1129,181,1/1/2025
206751,447,54,1/1/2025
953655,42782,-242,1/1/2025
953649,204086,9215,1/1/2025
774245,3074,173,1/1/2025
75270,2313,684,1/1/2025
58625,33395,1386,1/1/2025
868001,18169,1624,1/1/2025
868001,18169,1624,1/1/2025
241097,1129,181,1/1/2025
340926,2517,103,1/1/2025
333279,1127,107,1/1/2025
55053,4484,383,1/1/2025
106220,3604,811,1/1/2025
825491,5797,728,1/1/2025
24277,2119,656,1/1/2025
12033,949,107,1/1/2025
89307,2258,321,1/1/2025
735940,23423,574,1/1/2025
814811,3326,399,1/1/2025
248235,3109,382,1/1/2025
221526,1129,144,1/1/2025
442659,4770,895,1/1/2025
442659,4770,895,1/1/2025
166753,2372,214,1/1/2025
698246,570,41,1/1/2025
734161,2164697,85036,1/1/2025
340079,1129,144,1/1/2025
164405,3387,468,1/1/2025
832307,3387,449,1/1/2025
5001,5736,538,1/1/2025
378488,1129,144,1/1/2025
19904,2980,312,1/1/2025
626314,5587,220,1/1/2025
363390,6876,867,1/1/2025
675436,1335,207,1/1/2025
738600,984,119,1/1/2025
976542,2012,264,1/1/2025
540686,2055,324,1/1/2025
415896,461,36,1/1/2025
852546,6530,-151,1/1/2025
838859,4363,627,1/1/2025
755779,846,160,1/1/2025
350942,20134,706,1/1/2025
988515,2491,56,1/1/2025
529267,6889,439,1/1/2025
529267,6889,439,1/1/2025
755563,282,53,1/1/2025
714803,6193,907,1/1/2025
342655,282,54,1/1/2025
208880,2021,321,1/1/2025
345247,3356,127,1/1/2025
372167,29838,1350,1/1/2025
263912,5033,179,1/1/2025
500795,553,40,1/1/2025
137300,7491,151,1/1/2025
75768,1040,207,1/1/2025
514190,8986,324,1/1/2025
537092,1238,117,1/1/2025
588958,0,48,1/1/2025
200315,207,15,1/1/2025
101996,1674,33,1/1/2025
74965,3810,481,1/1/2025
432170,1142,207,1/1/2025
716047,1451,105,1/1/2025
333821,328,40,1/1/2025
161090,1445,153,1/1/2025
444281,10712,602,1/1/2025
235209,10723,483,1/1/2025
865326,3501,210,1/1/2025
350934,3427,383,1/1/2025
815130,4933,236,1/1/2025
603696,2297,278,1/1/2025
786078,7436329,275391,1/1/2025
685583,1678,67,1/1/2025
60377,2997,420,1/1/2025
346878,4971,664,1/1/2025
93007,2055,288,1/1/2025
160564,1589,180,1/1/2025
910125,984,119,1/1/2025
807933,230,18,1/1/2025
124051,8535,411,1/1/2025
308042,984,119,1/1/2025
102251,230,18,1/1/2025
101014,5690,272,1/1/2025
100446,25693,1054,1/1/2025
382404,984,119,1/1/2025
183159,984,119,1/1/2025
336686,1959,323,1/1/2025
338795,1105,81,1/1/2025
603712,1969,238,1/1/2025
807867,1678,65,1/1/2025
100099,3269,513,1/1/2025
101766,984,119,1/1/2025
101782,9164,437,1/1/2025
298650,15100,582,1/1/2025
284931,8742,439,1/1/2025
102921,984,119,1/1/2025
107086,10735,639,1/1/2025
145329,1313,159,1/1/2025
447261,6857,345,1/1/2025
410423,1969,238,1/1/2025
444315,984,119,1/1/2025
109454,3269,172,1/1/2025
112307,984,119,1/1/2025
106393,10067,366,1/1/2025
107094,984,119,1/1/2025
123643,1959,362,1/1/2025
106864,449,34,1/1/2025
110056,1313,159,1/1/2025
107789,1969,238,1/1/2025
386721,3173,181,1/1/2025
72034,1123,130,1/1/2025
995737,984,120,1/1/2025
158036,1969,240,1/1/2025
910505,35590,1402,1/1/2025
970222,984,119,1/1/2025
547574,4600,216,1/1/2025
321393,282,54,1/1/2025
906404,328,40,1/1/2025
383642,1328,541,1/1/2025
941435,167421,2489,1/1/2025
25235,564,107,1/1/2025
827775,8535,409,1/1/2025
346662,1973,374,1/1/2025
183825,6521,947,1/1/2025
533846,610,93,1/1/2025
412433,984,119,1/1/2025
718544,5338,725,1/1/2025
270466,1203,90,1/1/2025
340243,461,34,1/1/2025
274070,8367,388,1/1/2025
264034,1313,159,1/1/2025
444588,984,119,1/1/2025
144654,2297,278,1/1/2025
854844,984,119,1/1/2025
442084,2297,278,1/1/2025
382349,3269,513,1/1/2025
579755,984,119,1/1/2025
532889,1266,174,1/1/2025
468613,721,117,1/1/2025
443027,984,119,1/1/2025
42450,984,119,1/1/2025
451507,13986,1056,1/1/2025
447967,328,40,1/1/2025
88396,3691,91,1/1/2025
259625,10222,416,1/1/2025
43955,345,27,1/1/2025
202726,9510,652,1/1/2025
304538,2055,231,1/1/2025
955410,311,22,1/1/2025
807917,3471,300,1/1/2025
160440,1969,239,1/1/2025
51594,50294,625,1/1/2025
51594,50294,625,1/1/2025
682208,6289,865,1/1/2025
444737,984,119,1/1/2025
349796,328,40,1/1/2025
386891,36,1,1/1/2025
446106,681679,3121,1/1/2025
415257,984,119,1/1/2025
720748,4476,450,1/1/2025
362140,2662,177,1/1/2025
924410,1995,281,1/1/2025
39299,4409,613,1/1/2025
153163,984,119,1/1/2025
258553,2997,381,1/1/2025
579306,3535,443,1/1/2025
447806,984,119,1/1/2025
335753,783,59,1/1/2025
281824,95323,1649,1/1/2025
806927,984,119,1/1/2025
720706,2616,405,1/1/2025
603704,984,119,1/1/2025
350918,328,40,1/1/2025
407839,1969,238,1/1/2025
420096,1238,121,1/1/2025
51086,14471,557,1/1/2025
108639,1054,124,1/1/2025
480903,984,119,1/1/2025
415745,7446,241,1/1/2025
224671,2790,106,1/1/2025
354886,398,76,1/1/2025
154252,984,119,1/1/2025
955400,5362,230,1/1/2025
446203,622,48,1/1/2025
111865,2349,88,1/1/2025
385503,984,119,1/1/2025
443911,328,40,1/1/2025
581355,984,119,1/1/2025
546488,2934,530,1/1/2025
349314,984,119,1/1/2025
756129,768,29,1/1/2025
137201,2204,306,1/1/2025
732881,2616,410,1/1/2025
308410,4645,681,1/1/2025
106435,1678,58,1/1/2025
102285,1950,449,1/1/2025
78910,11757,388,1/1/2025
612565,1174,87,1/1/2025
528273,1969,238,1/1/2025
571319,984,119,1/1/2025
721811,984,119,1/1/2025
100529,4486,327,1/1/2025
100834,1959,323,1/1/2025
463075,328,40,1/1/2025
567560,984,119,1/1/2025
641679,6814,300,1/1/2025
528166,5734,467,1/1/2025
720292,1969,239,1/1/2025
595171,984,119,1/1/2025
609902,2006,108,1/1/2025
720482,276,20,1/1/2025
100214,3492,295,1/1/2025
522303,328,40,1/1/2025
719393,8535,404,1/1/2025
955330,984,119,1/1/2025
107896,984,119,1/1/2025
100776,3501,221,1/1/2025
89859,691,49,1/1/2025
647280,1105,79,1/1/2025
554443,2978,396,1/1/2025
719864,363,26,1/1/2025
644399,328,40,1/1/2025
590599,1969,238,1/1/2025
173057,984,119,1/1/2025
102228,33046,1338,1/1/2025
563966,1313,159,1/1/2025
718734,984,119,1/1/2025
603670,1036,123,1/1/2025
346997,328,40,1/1/2025
567404,1313,159,1/1/2025
987354,1959,326,1/1/2025
579219,1675,172,1/1/2025
680433,984,119,1/1/2025
603597,2609,461,1/1/2025
422874,4253,632,1/1/2025
105254,3637,393,1/1/2025
955415,328,40,1/1/2025
415695,328,40,1/1/2025
493846,984,119,1/1/2025
757516,5034,184,1/1/2025
350793,1468,154,1/1/2025
807842,2287,365,1/1/2025
105213,984,119,1/1/2025
861582,7878,344,1/1/2025
348315,2287,365,1/1/2025
102483,984,119,1/1/2025
462135,975,206,1/1/2025
444273,975,206,1/1/2025
449324,984,119,1/1/2025
801727,984,119,1/1/2025
449899,984,119,1/1/2025
444786,8334,318,1/1/2025
987342,1821,134,1/1/2025
806828,3356,135,1/1/2025
818102,984,119,1/1/2025
324742,1959,325,1/1/2025
477316,3775,629,1/1/2025
842033,984,119,1/1/2025
778846,1969,238,1/1/2025
102574,3647,296,1/1/2025
427639,984,119,1/1/2025
870416,10484,796,1/1/2025
445486,975,204,1/1/2025
461724,1969,238,1/1/2025
464411,1641,199,1/1/2025
460899,1313,159,1/1/2025
444844,967,70,1/1/2025
447045,4617,477,1/1/2025
449200,3501,224,1/1/2025
444679,13640,854,1/1/2025
987214,2287,363,1/1/2025
806760,984,119,1/1/2025
415992,1959,323,1/1/2025
445858,7550,291,1/1/2025
415968,1991,82,1/1/2025
835690,4308,411,1/1/2025
740383,1678,68,1/1/2025
156455,28032,1100,1/1/2025
408781,984,119,1/1/2025
105783,984,119,1/1/2025
102589,984,119,1/1/2025
133972,328,40,1/1/2025
111009,3922,620,1/1/2025
108886,1105,81,1/1/2025
103358,328,40,1/1/2025
345816,1969,239,1/1/2025
415208,507,38,1/1/2025
345957,984,119,1/1/2025
468330,984,119,1/1/2025
464863,1313,159,1/1/2025
93190,12584,482,1/1/2025
462330,1969,238,1/1/2025
594529,21762,1097,1/1/2025
101543,3560,250,1/1/2025
800076,32719,309,1/1/2025
393662,182,8,1/1/2025
908095,18058,445,1/1/2025
390047,2770,92,1/1/2025
250680,5007,71,1/1/2025
446903,28093,652,1/1/2025
971020,2087,287,1/1/2025
169797,22981,271,1/1/2025
103010,984,119,1/1/2025
345846,984,119,1/1/2025
152819,1313,159,1/1/2025
153171,2947,235,1/1/2025
718874,1959,323,1/1/2025
117173,984,119,1/1/2025
930240,1969,238,1/1/2025
153619,3350,339,1/1/2025
31801,1959,325,1/1/2025
865270,7550,291,1/1/2025
761451,3455,159,1/1/2025
194780,2765,384,1/1/2025
594008,2600,188,1/1/2025
100327,1969,238,1/1/2025
160164,328,40,1/1/2025
346492,2944,445,1/1/2025
103374,1959,326,1/1/2025
76161,2934,531,1/1/2025
446685,984,119,1/1/2025
928921,414,31,1/1/2025
785403,11286,619,1/1/2025
267613,10067,386,1/1/2025
533591,1959,326,1/1/2025
104802,328,40,1/1/2025
854612,3565,142,1/1/2025
80789,4373,705,1/1/2025
339599,1382,164,1/1/2025
79662,328,40,1/1/2025
105478,2297,278,1/1/2025
102509,1969,239,1/1/2025
832321,2662,187,1/1/2025
787378,3591,609,1/1/2025
807057,3407,169,1/1/2025
981122,984,119,1/1/2025
719732,2907,237,1/1/2025
460873,984,119,1/1/2025
470509,1313,159,1/1/2025
446054,1969,238,1/1/2025
448030,1313,159,1/1/2025
154625,2961,414,1/1/2025
743915,5033,190,1/1/2025
444703,984,119,1/1/2025
506146,4215,200,1/1/2025
807743,1762,175,1/1/2025
108591,3212,327,1/1/2025
80306,9428,428,1/1/2025
87769,984,119,1/1/2025
292470,3644,113,1/1/2025
680430,7550,304,1/1/2025
567677,984,119,1/1/2025
743622,2447,225,1/1/2025
603662,1520,174,1/1/2025
686277,1969,238,1/1/2025
101576,4785,89,1/1/2025
545591,1959,325,1/1/2025
696580,12584,493,1/1/2025
558979,18308,733,1/1/2025
721043,3356,116,1/1/2025
572364,2423,94,1/1/2025
665399,1658,167,1/1/2025
105312,207,15,1/1/2025
160622,3259,648,1/1/2025
101507,13423,515,1/1/2025
100799,7469,377,1/1/2025
740658,328,40,1/1/2025
604769,984,119,1/1/2025
750790,984,119,1/1/2025
689636,2297,212,1/1/2025
587792,2287,365,1/1/2025
125876,3281,398,1/1/2025
64220,328,40,1/1/2025
543151,984,119,1/1/2025
722882,6998,307,1/1/2025
665779,7149,730,1/1/2025
617467,1959,325,1/1/2025
604728,984,119,1/1/2025
668819,1969,239,1/1/2025
528034,984,119,1/1/2025
604884,984,119,1/1/2025
721613,2517,102,1/1/2025
108068,1364,162,1/1/2025
100297,4523,209,1/1/2025
361247,1969,238,1/1/2025
748956,1313,159,1/1/2025
528380,328,40,1/1/2025
603795,2234,225,1/1/2025
744238,1959,362,1/1/2025
720912,6018,322,1/1/2025
439757,984,119,1/1/2025
906743,1313,159,1/1/2025
108860,2609,462,1/1/2025
609740,984,119,1/1/2025
537177,1192,134,1/1/2025
108555,2228,161,1/1/2025
528091,984,119,1/1/2025
604652,12584,508,1/1/2025
748742,1330,145,1/1/2025
721100,1313,159,1/1/2025
916142,837,14,1/1/2025
925161,622,44,1/1/2025
410753,1969,238,1/1/2025
377558,984,119,1/1/2025
391963,328,40,1/1/2025
103226,984,119,1/1/2025
807941,8935,702,1/1/2025
408437,328,40,1/1/2025
415067,31774,1372,1/1/2025
505074,984,119,1/1/2025
410241,984,119,1/1/2025
395816,20828,1262,1/1/2025
19417,15429,626,1/1/2025
933470,1823,152,1/1/2025
102780,2006,107,1/1/2025
446104,1959,323,1/1/2025
415893,8626,218,1/1/2025
506835,1969,238,1/1/2025
150888,7550,298,1/1/2025
101097,328,40,1/1/2025
458670,4197,237,1/1/2025
444794,1969,238,1/1/2025
469887,3281,397,1/1/2025
462911,7977,634,1/1/2025
415885,5465,249,1/1/2025
449416,1773,192,1/1/2025
410951,984,119,1/1/2025
423840,2287,363,1/1/2025
426177,1959,325,1/1/2025
466213,984,119,1/1/2025
215134,984,119,1/1/2025
105528,1105,81,1/1/2025
413963,553,39,1/1/2025
414987,984,119,1/1/2025
416172,7878,322,1/1/2025
463109,5243,190,1/1/2025
486107,12501,477,1/1/2025
479463,6014,284,1/1/2025
446260,2953,357,1/1/2025
458753,15036,631,1/1/2025
509782,15061,772,1/1/2025
447322,1833,69,1/1/2025
445882,1036,123,1/1/2025
996541,518,37,1/1/2025
827421,5062,117,1/1/2025
102533,975,206,1/1/2025
444869,3594,578,1/1/2025
357559,984,119,1/1/2025
394161,984,119,1/1/2025
266003,2280,161,1/1/2025
413641,328,40,1/1/2025
412628,984,119,1/1/2025
345714,1969,238,1/1/2025
415349,3036,236,1/1/2025
449738,1313,159,1/1/2025
152033,5034,203,1/1/2025
416016,2650,376,1/1/2025
103382,1313,159,1/1/2025
444919,6830,101,1/1/2025
653694,328,40,1/1/2025
110536,328,40,1/1/2025
105650,328,40,1/1/2025
179386,1313,159,1/1/2025
463079,328,40,1/1/2025
809272,984,119,1/1/2025
807412,2653,274,1/1/2025
580608,984,119,1/1/2025
154716,975,206,1/1/2025
353342,1313,159,1/1/2025
906966,74771,1007,1/1/2025
390625,120720,2945,1/1/2025
348236,2252679,6721,1/1/2025
388461,1969,238,1/1/2025
386947,276,20,1/1/2025
445437,328,40,1/1/2025
106344,984,119,1/1/2025
715977,311,22,1/1/2025
157818,2021,199,1/1/2025
158547,984,119,1/1/2025
150615,1675,185,1/1/2025
475098,4195,150,1/1/2025
446146,1105,128,1/1/2025
271966,4316,641,1/1/2025
884707,6018,308,1/1/2025
903831,1313,159,1/1/2025
194501,8233,348,1/1/2025
285880,1666,256,1/1/2025
980916,19798,1271,1/1/2025
854661,984,119,1/1/2025
903815,8520,1605,1/1/2025
104091,12073,516,1/1/2025
719229,104,7,1/1/2025
451509,1625,342,1/1/2025
100669,2934,568,1/1/2025
100941,984,119,1/1/2025
221571,5033,204,1/1/2025
104828,12036,627,1/1/2025
446096,984,119,1/1/2025
410233,1313,159,1/1/2025
444752,1140,130,1/1/2025
447427,15931,783,1/1/2025
807859,7249,319,1/1/2025
109462,2038,244,1/1/2025
245199,984,119,1/1/2025
102095,975,243,1/1/2025
106039,1959,325,1/1/2025
103804,10067,378,1/1/2025
104182,276,20,1/1/2025
436142,984,119,1/1/2025
986869,984,119,1/1/2025
882316,2734,61,1/1/2025
308649,1313,159,1/1/2025
910471,2495,417,1/1/2025
921882,1313,159,1/1/2025
807446,328,40,1/1/2025
911468,984,119,1/1/2025
197036,2591,238,1/1/2025
918738,2609,461,1/1/2025
854588,984,119,1/1/2025
580712,1959,326,1/1/2025
153353,1382,103,1/1/2025
264383,1959,323,1/1/2025
109507,1140,131,1/1/2025
101360,984,119,1/1/2025
100933,469,-19,1/1/2025
175079,10067,378,1/1/2025
73011,984,119,1/1/2025
718718,4019,178,1/1/2025
668758,328,40,1/1/2025
102111,975,206,1/1/2025
347529,7550,303,1/1/2025
806893,984,119,1/1/2025
109058,10777,592,1/1/2025
117819,4487,213,1/1/2025
735648,2090,200,1/1/2025
721019,328,40,1/1/2025
721084,691,54,1/1/2025
697197,328,40,1/1/2025
739428,1969,238,1/1/2025
529778,4256,641,1/1/2025
100743,1625,340,1/1/2025
589078,3937,284,1/1/2025
567396,1399,148,1/1/2025
691469,984,119,1/1/2025
102061,1140,130,1/1/2025
102178,1192,134,1/1/2025
100487,328,40,1/1/2025
727759,984,119,1/1/2025
720771,461,68,1/1/2025
718809,1625,342,1/1/2025
719328,1969,239,1/1/2025
107458,2609,461,1/1/2025
108027,14508,610,1/1/2025
719070,42632,859,1/1/2025
528018,328,40,1/1/2025
567834,2517,88,1/1/2025
109280,2518,382,1/1/2025
525628,975,206,1/1/2025
604363,984,119,1/1/2025
560336,155,11,1/1/2025
721571,1969,239,1/1/2025
728752,3501,220,1/1/2025
681188,984,119,1/1/2025
506202,3938,477,1/1/2025
978081,3909,735,1/1/2025
177885,984,119,1/1/2025
100628,1959,325,1/1/2025
718783,5601,225,1/1/2025
720813,7002,425,1/1/2025
542513,1969,238,1/1/2025
650297,1313,159,1/1/2025
694761,328,40,1/1/2025
955596,328,40,1/1/2025
604249,1969,238,1/1/2025
660462,975,243,1/1/2025
272979,1313,159,1/1/2025
209043,2625,318,1/1/2025
985568,1969,239,1/1/2025
87175,1969,239,1/1/2025
101378,14269,875,1/1/2025
117529,328,40,1/1/2025
415562,2688,447,1/1/2025
465055,628,227,1/1/2025
345887,3255,468,1/1/2025
415455,984,119,1/1/2025
415026,984,119,1/1/2025
360835,1959,362,1/1/2025
105734,7382,281,1/1/2025
100710,984,119,1/1/2025
256071,2934,568,1/1/2025
910331,984,119,1/1/2025
203957,984,119,1/1/2025
154955,656,79,1/1/2025
103077,984,119,1/1/2025
107722,3356,135,1/1/2025
103127,17069,840,1/1/2025
152744,1313,159,1/1/2025
23185,1399,150,1/1/2025
814869,984,119,1/1/2025
415836,975,206,1/1/2025
154146,8859,687,1/1/2025
310247,2338,267,1/1/2025
415794,2953,358,1/1/2025
505320,984,119,1/1/2025
415091,1969,238,1/1/2025
263551,984,119,1/1/2025
102343,2953,357,1/1/2025
181000,3358,474,1/1/2025
786147,1969,239,1/1/2025
242840,11754,459,1/1/2025
179536,1520,157,1/1/2025
448289,984,119,1/1/2025
455369,7550,291,1/1/2025
415653,975,206,1/1/2025
338919,1399,151,1/1/2025
232673,656,79,1/1/2025
104414,104,7,1/1/2025
105486,984,119,1/1/2025
864771,328,40,1/1/2025
939726,3404,135,1/1/2025
298811,12584,484,1/1/2025
462861,984,119,1/1/2025
443937,6095,305,1/1/2025
447252,2953,358,1/1/2025
445668,984,119,1/1/2025
445957,2517,98,1/1/2025
493227,984,119,1/1/2025
112334,1313,159,1/1/2025
116080,984,119,1/1/2025
184339,984,119,1/1/2025
101352,328,40,1/1/2025
446893,984,119,1/1/2025
415778,1300,272,1/1/2025
479226,1313,159,1/1/2025
415927,691,50,1/1/2025
816101,7550,304,1/1/2025
917551,328,40,1/1/2025
854596,2934,529,1/1/2025
859071,4818,556,1/1/2025
807156,656,79,1/1/2025
191232,984,119,1/1/2025
265649,5682,183,1/1/2025
307498,2794,401,1/1/2025
181546,6098,714,1/1/2025
976136,840,76,1/1/2025
807362,328,40,1/1/2025
105387,760,55,1/1/2025
262581,6188,434,1/1/2025
45028,3753,171,1/1/2025
100305,1303,246,1/1/2025
500750,984,119,1/1/2025
105353,11554,691,1/1/2025
661539,984,119,1/1/2025
591427,1641,198,1/1/2025
721480,984,119,1/1/2025
674050,3200,233,1/1/2025
955481,984,119,1/1/2025
718999,328,40,1/1/2025
728534,984,119,1/1/2025
106880,984,119,1/1/2025
568079,24820,1182,1/1/2025
557708,10599,615,1/1/2025
604355,4653,590,1/1/2025
732756,1969,238,1/1/2025
610276,6986,404,1/1/2025
979392,2845,140,1/1/2025
637113,1888,76,1/1/2025
987560,6647,343,1/1/2025
642919,984,119,1/1/2025
719443,984,119,1/1/2025
226619,6112,825,1/1/2025
104224,984,119,1/1/2025
160630,8249,980,1/1/2025
100958,5034,175,1/1/2025
628302,7728,483,1/1/2025
604801,5097,438,1/1/2025
950109,984,119,1/1/2025
721837,1313,159,1/1/2025
853616,345,26,1/1/2025
105288,328,40,1/1/2025
719427,1313,159,1/1/2025
193238,3575,402,1/1/2025
955168,1146,84,1/1/2025
109363,1813,184,1/1/2025
100438,1560,162,1/1/2025
719419,1678,67,1/1/2025
